,"(x0, y0)",converged to,closest fp,stability,success
0,"(1.4821561973260824, 1.6168100959725016)","(-0.0026502846740186214, -0.008385300636291504)","(0.0, 0.0)",unstable,False
0,"(0.01773113306330154, 0.6864301008088816)","(-0.00026806333335116506, 0.0021884082816541195)","(0.0, 0.0)",unstable,False
0,"(0.3091792624142311, 0.9002171910493995)","(0.9830266833305359, 1.0136390924453735)","(1.0, 1.0)",unstable,False
0,"(1.2620613040722124, -0.0794135113783574)","(3.002595901489258, -0.0008209556108340621)","(3.0, 0.0)",stable,True
0,"(1.061628024802207, 0.32749270915110495)","(2.999495267868042, -0.0005910575273446739)","(3.0, 0.0)",stable,True
0,"(0.3381320480928832, 0.9769789667370351)","(0.9849936366081238, 1.011315941810608)","(1.0, 1.0)",unstable,False
0,"(1.3099795068434725, 0.7134480252659575)","(1.2435433864593506, 0.837579607963562)",,,False
0,"(1.5130520963628797, 1.635337161367119)","(0.0064198970794677734, -0.0006219864008016884)","(0.0, 0.0)",unstable,False
0,"(0.6586355284188297, 0.6498399648893636)","(1.0534813404083252, 0.9624969363212585)","(1.0, 1.0)",unstable,False
0,"(1.724967927528091, 1.502852069312285)","(0.002521514892578125, 0.006647777743637562)","(0.0, 0.0)",unstable,False
0,"(1.7644984717891037, 0.9379075587462506)","(1.0135043859481812, 0.9897486567497253)","(1.0, 1.0)",unstable,False
0,"(1.5709262605744563, 1.070667734011709)","(1.0027854442596436, 0.9966579675674438)","(1.0, 1.0)",unstable,False
0,"(0.4764521302182443, 1.4650512417966959)","(-0.00017748474783729762, 1.9991867542266846)","(0.0, 2.0)",stable,True
0,"(0.12728916350209918, 1.0962955983708178)","(0.9511533975601196, 1.0320812463760376)","(1.0, 1.0)",unstable,False
0,"(0.9141917513601827, 1.096741161035244)","(0.996071994304657, 1.0025126934051514)","(1.0, 1.0)",unstable,False
0,"(1.2285955649826803, 1.2672960503601192)","(0.9933038949966431, 1.0046327114105225)","(1.0, 1.0)",unstable,False
0,"(1.7884888562668313, 0.8049750115331382)","(1.0474425554275513, 0.9678155779838562)","(1.0, 1.0)",unstable,False
0,"(1.2116253234472607, 1.9668790023448794)","(-0.005472779273986816, -0.005593824200332165)","(0.0, 0.0)",unstable,False
0,"(1.5715258946059283, 0.8582853543421343)","(1.0213630199432373, 0.984631359577179)","(1.0, 1.0)",unstable,False
0,"(0.5484520683875258, 0.719956299611016)","(0.99598228931427, 1.0028120279312134)","(1.0, 1.0)",unstable,False
0,"(1.150381358526837, 0.22713967965251014)","(2.9950079917907715, 0.00016785264597274363)","(3.0, 0.0)",stable,True
0,"(0.6145254505088263, 1.5678047746696073)","(0.9516485333442688, 1.0320476293563843)","(1.0, 1.0)",unstable,False
0,"(1.5122575451032096, 1.325536296036578)","(-0.005341219715774059, -0.0030524730682373047)","(0.0, 0.0)",unstable,False
0,"(1.5911695542881403, 1.2032665935940878)","(1.0123780965805054, 0.9914882779121399)","(1.0, 1.0)",unstable,False
0,"(1.4493763464247422, 1.6612870116312117)","(-0.0016582489479333162, 1.999624490737915)","(0.0, 2.0)",stable,True
0,"(1.7917788966450368, 0.29712128673854776)","(1.0744041204452515, 0.9475802183151245)","(1.0, 1.0)",unstable,False
0,"(0.8166647874134038, 0.9611181201632281)","(0.9938346147537231, 1.0043178796768188)","(1.0, 1.0)",unstable,False
0,"(1.8049284320003554, 2.056476243503042)","(0.006694960407912731, 2.0003714561462402)","(0.0, 2.0)",stable,True
0,"(1.1189227068351135, 0.9747515847593734)","(1.0034799575805664, 0.9972890615463257)","(1.0, 1.0)",unstable,False
0,"(0.9168192585776365, 0.9948297950110184)","(0.9972969889640808, 1.0019285678863525)","(1.0, 1.0)",unstable,False
0,"(1.0693285273831596, 1.8647628712945086)","(-0.0019116878975182772, 0.001281786011531949)","(0.0, 0.0)",unstable,False
0,"(0.8788995013887645, 0.41362611828718865)","(1.2954105138778687, 0.8035003542900085)",,,False
0,"(1.2654127932857373, 1.3249667132735328)","(0.9979559183120728, 1.0007983446121216)","(1.0, 1.0)",unstable,False
0,"(0.45349571281343426, 0.6829707151088871)","(0.9986664056777954, 1.0013498067855835)","(1.0, 1.0)",unstable,False
0,"(0.5695398893747785, 0.3201152060391166)","(2.9941139221191406, 0.0006308794254437089)","(3.0, 0.0)",stable,True
0,"(2.0140976950793066, 0.6452608344310118)","(1.042875051498413, 0.9697677493095398)","(1.0, 1.0)",unstable,False
0,"(1.5091811127258825, 0.3123184782238697)","(1.1798276901245117, 0.8827133178710938)",,,False
0,"(1.8332753235959705, 1.23647884639272)","(1.0225107669830322, 0.9833866357803345)","(1.0, 1.0)",unstable,False
0,"(1.3386166511129278, 1.7854067691915456)","(-0.0023410797584801912, 1.9989032745361328)","(0.0, 2.0)",stable,True
0,"(0.21085008347380574, 0.9775744750827081)","(0.9781568646430969, 1.0131573677062988)","(1.0, 1.0)",unstable,False
0,"(1.4225292140777694, 1.0674173154167723)","(1.0035101175308228, 0.9964524507522583)","(1.0, 1.0)",unstable,False
0,"(1.3605694189060693, 1.0486009446068065)","(1.0032492876052856, 0.9968817830085754)","(1.0, 1.0)",unstable,False
0,"(0.59706729623333, 0.6303175784456241)","(0.9935654401779175, 1.0048067569732666)","(1.0, 1.0)",unstable,False
0,"(0.36122752245482526, 1.1480296779407424)","(0.9817497134208679, 1.013371229171753)","(1.0, 1.0)",unstable,False
0,"(1.0545840700349847, 1.1764097997327754)","(0.9943535923957825, 1.0035070180892944)","(1.0, 1.0)",unstable,False
0,"(1.5952922451240168, 1.2757240700226014)","(0.9946268200874329, 0.9991954565048218)","(1.0, 1.0)",unstable,False
0,"(1.225781288014615, 1.2897657344405251)","(0.9954937100410461, 1.002602219581604)","(1.0, 1.0)",unstable,False
0,"(0.9787689256764169, 1.2830710029878813)","(0.9928666353225708, 1.0047866106033325)","(1.0, 1.0)",unstable,False
0,"(0.9960653427788687, 1.2022432933878644)","(0.9941095113754272, 1.0037814378738403)","(1.0, 1.0)",unstable,False
0,"(-0.8049909328928948, 2.213791854401905)","(-0.0003327011945657432, 2.0001449584960938)","(0.0, 2.0)",stable,True
