,Unnamed: 0,"(x0, y0)",converged to,closest fp,stability,success,x0,y0,converged to with reg,closest fp with reg,stability with reg,success with reg
39,0,"(0.005396518293282871, 0.293223833653862)","(8.315285958815366e-05, 0.0025988579727709293)","(0.0, 0.0)",unstable,False,0.005396518293282871,0.293223833653862,"(-0.00013532870798371732, 1.997410535812378)","(0.0, 2.0)",stable,True
40,0,"(-0.20646534830462435, 0.1888779341836611)","(-0.0027499557472765446, 0.0021130084060132504)","(0.0, 0.0)",unstable,False,-0.20646534830462435,0.1888779341836611,"(2.8310868740081787, 0.05726752430200577)",None,None,False
41,0,"(0.26091547725522507, 0.028618698422718972)","(0.001475179218687117, -0.0008866038406267762)","(0.0, 0.0)",unstable,False,0.26091547725522507,0.028618698422718972,"(0.8796617388725281, 1.0958287715911865)",None,None,False
42,0,"(0.775525739389312, 0.3201608080949973)","(1.1813148260116577, 0.8816629648208618)",,,False,0.775525739389312,0.3201608080949973,"(2.0137135982513428, 0.4040275514125824)",None,None,False
43,0,"(-0.4086168017688503, 0.3897857876949444)","(-0.00396003108471632, 0.0028107166290283203)","(0.0, 0.0)",unstable,False,-0.4086168017688503,0.3897857876949444,"(0.5877939462661743, 1.3295931816101074)",None,None,False
44,0,"(0.469983093221315, 0.1262842292608601)","(0.002180940005928278, -0.0020719736348837614)","(0.0, 0.0)",unstable,False,0.469983093221315,0.1262842292608601,"(1.0292890071868896, 0.9859469532966614)","(1.0, 1.0)",unstable,False
45,0,"(-0.8013477889417038, -0.2232713109490272)","(-0.23253552615642548, -0.026305485516786575)",,,False,-0.8013477889417038,-0.2232713109490272,"(-0.1924399882555008, -0.007802754640579224)",None,None,False
46,0,"(-0.08018583602318459, 0.15844208877772165)","(-0.0005177631974220276, 0.002419003751128912)","(0.0, 0.0)",unstable,False,-0.08018583602318459,0.15844208877772165,"(2.605072021484375, 0.14590926468372345)",None,None,False
47,0,"(-0.042574685365281084, 0.21368226996450518)","(0.00012847482867073268, 0.0016183555126190186)","(0.0, 0.0)",unstable,False,-0.042574685365281084,0.21368226996450518,"(0.00031997115002013743, 2.0008628368377686)","(0.0, 2.0)",stable,True
48,0,"(0.3052423187112386, -0.39610038656823854)","(0.001294165849685669, -0.0020100711844861507)","(0.0, 0.0)",unstable,False,0.3052423187112386,-0.39610038656823854,"(0.0036440491676330566, 2.0021121501922607)","(0.0, 2.0)",stable,False
